gas_price,gas_used,nonce
24000000000,100000,976515,1
15371566267,227790,1390,1
7926041825,230750,132,1
4874056709,243685,1389,1
12455238226,730000,105,1
15008760516,300000,104978,1
7311085063,241630,89527,1
102566767545,129268,85458,1
6502279372,878976,2557,1
4874056709,139053,85457,1
27984156683,201430,4892,1
6170555792,248196,76076,1
45102100959,500000,1865,1
206923668764,151736,33811,1
8000000000,429006,167,1
4874056709,171266,33810,1
6002192203,293743,20392,1
310411621772,350000,15745,1
7000000000,200119,209,1
6002202204,350000,15744,1
29817494423,145107,7994,1
7435791882,217837,131,1
6669587945,158862,7993,1
423987118479,90377,8996,1
8740265868,263001,653,1
6669587945,99958,8995,1
1227706918942,227327,115615,1
8740265868,278836,51,1
5335670356,244905,115614,1
7873151320,344452,13978,1
9898687048,1315382,106,1
11575143280,256993,11095,1
41782637042,350000,10988,1
11704618035,231202,3,1
5378998818,350000,10987,1
19906566632,500000,1939,1
8068483228,256016,101190,1
91556159013,300000,3299,1
15000000000,400000,28748,1
10757977638,300000,3298,1
196940380465,177482,115613,1
7000000000,219762,105,1
5378988819,186137,115612,1
505112718045,178660,33809,1
7250000000,413520,14,1
5378988819,198190,33808,1
20194410330,500000,1993,1
59004774683,227327,115611,1
8000000000,236484,132,1
5708598844,244905,115610,1
404335145553,329698,706,1
83252223881,300015,162286,1
13179670285,230108,5703,1
13803969542,500000,4999,1
11299991015,250000,44706453,1
11299991015,250000,44706452,1
102626416074,183515,115609,1
7152927843,335920,4882,1
5812310327,192114,115608,1
15087899577,332235,893,1
189399165501,200000,1300,1
7130751283,45038,200,1
8139108428,74569,54552,1
8504575617,136189,124,1
7480748993,425836,80731,1
10827322263,206458,5702,1
12584726371,445920,41766,1
60666961453,282068,33807,1
7634920220,245737,1377,1
5502279372,254244,33806,1
5115015950,202428,41765,1
8156547373,500000,179809,1
41929385413,282068,33805,1
8000000000,281944,2406,1
5115015950,254244,33804,1
17805193531,600000,2005,1
32973882502,206458,5701,1
10632589105,257660,7728,1
24252461163,500000,2035,1
32664728909,500000,2478,1
7672523925,256152,91980,1
11979747847,183886,85456,1
14467453651,205714,8745,1
5712742789,225806,85455,1
121138685273,220815,41648,1
6535240503,1000000,78,1
5188574531,225346,41647,1
8091317071,299958,73,1
8073392681,334741,28,1
9790511457,299419,75,1
9885722884,305260,16,1
10826152530,325471,112,1
8073392681,63589,894,1
6917451561,343915,123,1
10965752765,606151,13079,1
63453472328,227327,115607,1
6917451561,429298,246,1
4514215779,244893,115606,1
105264898201,90463,7990,1
8064431477,160810,66,1
5642769723,118860,7989,1
5941293719,145816,22914,1
7663081481,129648,221012,1
6314305063,573695,237,1
11359028544,200000,65,1
11463485750,266467,2804,1
7390720999,185185,278,1
10060085446,500000,2293,1
5514542967,1000000,85710,1
175904553858,385555,14507,1
7000000000,2781057,8141,1
300162383328,227327,115605,1
4805214822,428361,88,1
3567312633,244905,115604,1
6729970593,197415,11094,1
4041676169,358887,16600,1
4591536881,1000000,85709,1
3785546902,321354,20391,1
5880526183,766764,78102,1
7440532240,334513,22913,1
8067045049,500000,4657,1
4364462617,2572040,1936,1
8130743065,500000,4814,1
60000000000,1500000,231,1
1000000000000,93836,331606,1
1000000000000,63000,2540214,1
1000000000000,63000,2540213,1
66000000000,800000,2215,1
20000000000,34509,11122,1
40885000000,21000,2,1
40885000000,21000,86,1
8117499953,250000,44706293,1
8117499953,250000,44706292,1
485987806419,151652,33803,1
8906854747,402041,23,1
3998768450,171182,33802,1
5998152675,312150,101188,1
587833989933,71000,76,1
9078435931,300015,104971,1
9078435931,300015,162284,1
15251799507,257602,10886,1
7879061077,312073,493,1
5953341361,2424718,1136,1
8751880780,500000,4850,1
30243167647,855319,38,1
30472284412,178121,1388,1
9798822373,169088,25,1
4450595995,188120,1387,1
6936432234,1064484,78101,1
6530143286,153040,33801,1
7908679573,181684,28,1
4587542572,206770,33800,1
6550059852,27938,1735,1
7431891679,228428,99837,1
8188702512,191918,121,1
7431891679,228268,100348,1
6356618446,361475,22911,1
7000000000,21000,1688,1
6881313858,239864,76074,1
8484533565,219258,3603,1
6881313858,221908,99394,1
8620755081,925972,69,1
7088163778,240674,79615,1
48885537854,500000,1567,1
102317959520,198240,41646,1
84747170054,500000,51808,1
4725442519,206340,41645,1
105246981760,182178,115603,1
71190000000,229586,14,1
4725442519,190777,115602,1
7088163778,292576,89525,1
41775166064,500000,1647,1
55439263419,2100002,16621,1
132088943743,247216,33799,1
7481236312,226990,283,1
4373802614,288392,33798,1
288243295599,244868,1386,1
7875818787,238954,43,1
4373802614,230490,1385,1
8159114479,252436,10793,1
5805675401,592375,11775,1
6466911228,352892,78,1
7084243096,214438,92946,1
11815958719,700000,152,1
7103809989,27938,87,1
7103809989,108668,9396,1
7318507294,236756,79614,1
8928284904,219308,3588,1
8928284904,554212,10686,1
292455433974,191096,33797,1
6705000390,228739,123,1
4879004863,211270,33796,1
8928284904,247784,10488,1
5861222071,210177,10158,1
26897925503,300000,13611,1
41711111688,255568,528,1
34337183032,500000,1252,1
64622498903,600000,1810,1
9508222450,300015,104968,1
13364012962,247680,10930,1
14820040287,307602,10522,1
16258600825,223072,3614,1
6104267773,264033,11093,1
6223295610,500000,4656,1
7299684554,3000000,2757,1
7372632103,219300,3610,1
4626667012,400000,1,1
28231466395,600000,1623,1
6854708874,500001,8014,1
5783333766,248298,76071,1
5783333766,221966,100176,1
7372632103,247798,10806,1
21470051504,500000,1880,1
28502334831,549303,45485,1
118584572205,90147,8544,1
9411125279,224067,1031,1
5411666177,156156,8543,1
8887868728,300015,35410,1
15426138079,520237,10365,1
68812298469,403086,8617,1
4329804975,200000,14367,1
7385305369,525813,168,1
7812892534,250000,44706287,1
7812892534,250000,44706286,1
7812892534,250000,44706285,1
4355667370,889016,1935,1
6700002450,63589,54,1
9165356079,436352,101,1
8846652700,330002,194,1
8798642932,63301,131,1
5828147653,1480926,1417,1
9892179086,503403,27,1
7694863028,252354,22910,1
8094921172,63620,1414,1
7359012557,45038,178,1
7702800679,46171,26,1
241513432001,178133,1384,1
11867213592,181987,2406,1
5939376811,205232,1383,1
617080274657,166363,3000,1
6804243289,600000,10,1
8535008001,302686,100173,1
7871169583,298794,193,1
7104471487,271118,1,1
12238029629,129648,221011,1
126244844383,192285,2376,1
18709481481,129648,221010,1
29480000000,200000,1186195,1
30000000000,21000,980556,1
30000000000,150000,11147919,1
31487798634,93264,21994,1
9831211678,242588,10884,1
8208090324,226694,89567,1
9831211678,306296,10845,1
7758607656,334134,5700,1
9942384918,894080,86,1
8656033050,244344,76373,1
35189732983,155644,3042,1
1274658677984,3000000,2756,1
7702800679,46171,25,1
10300000000,919157,181,1
8791507473,226861,707,1
8876681742,250073,229,1
8946394416,413652,29561,1
9000000000,330000,134,1
9098046299,408104,3967,1
8841194668,227054,76372,1
10902066801,196331,5699,1
10636859355,250000,44706159,1
8382895000,346488,42812,1
6287798634,400000,2,1
10000000000,500000,1809,1
10395421234,271489,5966,1
11048326584,500000,1764,1
14850777208,190940,4891,1
8859748292,265532,100341,1
11678323047,263569,41764,1
17247570013,300003,162277,1
7859748292,225224,11177,1
7859748292,227162,92941,1
29444045226,71000,3138,1
20108038701,500000,1723,1
37418309399,168889,169,1
19000000000,250000,242504,1
35860314822,321483,3085,1
35608646656,500000,1621,1
9478066713,244224,10646,1
88457266808,71000,60,1
9478066713,252620,10770,1
77973883851,500000,1627,1
9478066713,312880,10852,1
106899744161,350000,15743,1
14830495265,218856,6,1
6554427203,350000,15742,1
87591371630,500000,3220,1
11479100227,252600,10877,1
11479470124,221230,3623,1
11479503386,200000,10781,1
7702800679,503379,25,1
9606709127,45038,1341,1
11564608856,366526,4,1
8026815507,1382586,78100,1
10573034613,460888,3966,1
11411957458,390083,4890,1
18806458538,287154,8823,1
17208624517,500000,1646,1
20611194110,500000,1670,1
10230449779,219360,10450,1
10230449779,244334,10905,1
7450119604,1000000,85708,1
9880000000,2499654,1098,1
8342231604,303480,10648,1
20789107458,500000,1622,1
8342231604,252826,101182,1
158466711000,337499,42811,1
41001204002,255000,874,1
8342231604,255958,74620,1
93281179199,350000,15741,1
7298253764,251899,430,1
5166375083,350000,15740,1
5723623755,1725000,1491,1
8451615316,319853,286,1
9502618786,307602,10818,1
6462606084,426970,3965,1
8000000000,356212,4159,1
9138579757,106590,9368,1
10637104585,62217,3,1
10651995378,46171,24,1
8394657592,227180,100168,1
7454636018,247514,228,1
5596438395,264588,20390,1
8394657592,274856,100340,1
10020577455,221190,3617,1
8394657592,256008,76068,1
8078783465,437907,5258,1
9196502787,258688,14582,1
11145698470,166029,5698,1
7830249442,1000000,85707,1
29032268924,500000,184,1
11852992307,500000,4774,1
11865931505,350000,509160,1
60000000000,500000,4708,1
9898245411,240638,92938,1
9000000000,330000,152,1
16719834273,700000,149,1
400000000000,700000,7319,1
30000000000,150000,976488,1
15600274125,500000,4998,1
44391748723,163012,33795,1
9664146867,217306,0,1
5865931505,182830,33794,1
5865931505,468714,10056,1
12540000000,4071636,1097,1
5865931505,518772,10055,1
32702004204,500000,183,1
126244844383,230708,2375,1
32000000000,550000,573,1
32000000000,550000,319,1
141000000000,550000,572,1
32000000000,550000,571,1
30000000000,85051,15356,1
39000000000,250000,8105,1
50000000000,70000,58,1
8061876437,1000000,85706,1
10665313093,417396,11,1
12742763704,250000,44706149,1
12742763704,250000,44706148,1
12742763704,250000,44706147,1
13289793465,500000,4706,1
14049257331,500014,52671,1
24388972494,164461,22909,1
13870581073,45038,877,1
11404093247,391715,117,1
11404093247,48764,116,1
45354934185,90317,8542,1
10665313093,148390,7,1
9546836928,118703,8541,1
11836436431,219360,10748,1
54418200000,300000,221009,1
10183681213,252964,100167,1
10183681213,236460,89563,1
11836436431,308378,10436,1
13781915242,250000,44706146,1
13781915242,250000,44706145,1
13781915242,250000,44706144,1
13781915242,250000,44706143,1
11897972674,244316,10675,1
11897972674,252610,10487,1
11897972674,312790,10840,1
14067028119,250000,44706142,1
14067028119,250000,44706141,1
14067028119,250000,44706140,1
14067028119,250000,44706139,1
14067028119,250000,44706138,1
14067028119,250000,44706137,1
14067028119,250000,44706136,1
14067028119,250000,44706135,1
14067028119,250000,44706134,1
14067028119,250000,44706133,1
14067028119,250000,44706132,1
14067028119,250000,44706131,1
14067028119,250000,44706130,1
14067028119,250000,44706129,1
14067028119,250000,44706128,1
14067028119,250000,44706127,1
14067028119,250000,44706126,1
14067028119,250000,44706125,1
14067028119,250000,44706124,1
14067028119,250000,44706123,1
14067028119,250000,44706122,1
14067028119,250000,44706121,1
14067028119,250000,44706120,1
14067028119,250000,44706119,1
14067028119,250000,44706118,1
14067028119,250000,44706117,1
14067028119,250000,44706116,1
14067028119,250000,44706115,1
14067028119,250000,44706114,1
14067028119,250000,44706113,1
14067028119,250000,44706112,1
14067028119,250000,44706111,1
14067028119,250000,44706110,1
14067028119,250000,44706109,1
14067028119,250000,44706108,1
14067028119,250000,44706107,1
14067028119,250000,44706106,1
14067028119,250000,44706105,1
14067028119,250000,44706104,1
14067028119,250000,44706103,1
14067028119,250000,44706102,1
14067028119,250000,44706101,1
14067028119,250000,44706100,1
14067028119,250000,44706099,1
14067028119,250000,44706098,1
14067028119,250000,44706097,1
14067028119,250000,44706096,1
14067028119,250000,44706095,1
14067028119,250000,44706094,1
14067028119,250000,44706093,1
14067028119,250000,44706092,1
14067028119,250000,44706091,1
14067028119,250000,44706090,1
14067028119,250000,44706089,1
14067028119,250000,44706088,1
14067028119,250000,44706087,1
14067028119,250000,44706086,1
14067028119,250000,44706085,1
9429759931,382222,4,1
12551044699,46568,3,1
10394355753,429822,99834,1
10645682295,329644,4346,1
14842624174,177806,85454,1
8687302781,230750,127,1
6779255835,193287,85453,1
10057418825,500000,4813,1
10057418825,500000,1620,1
10057418825,500000,1718,1
10057418825,500000,1611,1
10313200818,500000,1687,1
400000000000,700000,7318,1
25195965264,150000,976484,1
25195965264,100000,976483,1
25195965264,100000,976482,1
16378312729,700000,148,1
31376225835,155643,3227,1
10168883752,250496,101180,1
25360543854,500000,1645,1
27892823790,500000,1767,1
34342455427,500000,1687,1
38040142791,500000,1722,1
41188021298,500000,1747,1
49389268168,600000,1602,1
55444500432,500000,1818,1
268251246793,203524,69,1
977379201565,173601,71,1
7524800449,2294048,1135,1
8572501235,63301,434,1
9842133985,45038,4,1
9609128476,223560,91971,1
10118489358,184943,69,1
10118489358,287691,21,1
8952329076,1320834,77644,1
12771645540,227961,22908,1
17000000000,210000,27,1
20000000000,280522,155,1
66025019449,164182,33793,1
10675843627,480135,56,1
5684394083,183760,33792,1
11678894359,252564,3591,1
57019135637,153368,33791,1
10764130285,224214,2,1
6341480415,275498,33790,1
10464774768,45038,15188,1
8299604445,163644,22907,1
10518046957,27938,138,1
10818162785,46267,20,1
12611057406,503391,31,1
18789553490,155238,33789,1
16689592630,228885,511,1
7388910702,208968,33788,1
17087258074,300000,162273,1
11083366053,250026,76367,1
20920707887,500000,4997,1
12751672696,539378,10690,1
12392616303,500000,4849,1
1000000000000,63000,2540154,1
1000000000000,83173,4508398,1
1000000000000,63000,2540153,1
100000000000,46280,1012,1
14988329253,227250,91970,1
14326870982,63605,331,1
15422892724,40661,816,1
12000000000,21000,430,1
15422892724,237199,7723,1
18291638498,29209,5,1
35238625419,21000,267977,1
14000000000,390645,271,1
1000000000000,63000,4508397,1
1000000000000,76207,4508396,1
26000000000,51621,0,1
8971148859,838995,1753,1
11659214504,500000,1879,1
24034296296,300000,221008,1
3004844354784,264693,4345,1
15991701919,651401,17442,1
16028513075,250000,44706061,1
8837113405,46171,30,1
10485167021,441341,214,1
10485167021,46620,213,1
16773657571,282544,192,1
10485167021,27938,129,1
11175703596,500000,183936,1
11581323214,229536,8779,1
12345619339,311434,89560,1
14000000000,145080,1250,1
17367140565,149192,24627,1
22172671537,500000,1621,1
12345619339,252824,89517,1
50000000000,800000,4,1
50000000000,800000,3,1
65402563921,500000,1746,1
77166394413,500000,3219,1
81132244959,500000,1636,1
94723192386,600000,1566,1
495246223256,350000,15739,1
8837113405,242791,384,1
6113620024,350000,15738,1
750958649920,500000,1594,1
60835004992,411596,40745,1
70000000000,70000,2145,1
122000000000,60000,1,1
9735017991,248596,74856,1
376357772378,278778,11597,1
9512825474,729376,87,1
7301263493,2000008,11596,1
53199426113,211470,2305,1
12809802596,210595,106,1
6835059845,227650,2304,1
9231077551,286292,379,1
8094585509,262841,191,1
8902190372,885750,90582,1
9774239611,292310,5697,1
39683802709,177806,85452,1
9036779020,239000,214,1
5835059845,193287,85451,1
9538061113,230028,99382,1
80380124999,21002,7899,1
6963371759,63589,23,1
10209033432,27938,163,1
7200761345,656752,2,1
7615654741,275911,6280,1
9485205526,492763,163,1
8000000000,350000,426,1
11929411730,730000,104,1
29744212022,177782,85450,1
11943217744,230721,51,1
5963371758,193263,85449,1
7549628645,358892,16598,1
9483669047,93905,9367,1
14119398992,500000,4655,1
83163463954,218669,115601,1
8687937380,201123,1,1
5391468891,228307,115600,1
8087203336,312144,92934,1
8087203336,286144,101178,1
6829922388,389130,80730,1
250000000000,700000,545,1
17981925333,217359,24626,1
5745070022,63589,435,1
7210919883,275968,66,1
5934280261,263819,10157,1
10454481481,138117,221007,1
6626484090,243146,76064,1
29000000000,201199,59,1
5419685952,2100003,16620,1
3926818955,321324,20389,1
5890228432,233204,91967,1
6026818955,2000000,942,1
5890228432,246356,79604,1
5890228432,248182,74854,1
7200000000,1550000,7469,1
5890228432,292462,100163,1
8092592631,227827,5696,1
10000000000,250000,242502,1
12597939226,250000,64,1
9000000000,21000,1817,1
10934570900,500003,52668,1
21912997496,171351,5020,1
6667698250,295305,37,1
80799121586,350000,15737,1
6629745654,222315,0,1
3926828955,350000,15736,1
90000000000,218169,409,1
5890228432,705050,111318,1
7478581858,247798,10645,1
5505001696,2100000,12691,1
7048958419,319760,482,1
7622282974,344762,50,1
6388566657,115453,9311,1
5647724249,207339,22906,1
5794195738,2991544,1134,1
5971938800,400015,6279,1
6000000000,4015404,7468,1
6367700804,1077763,553,1
11117648270,300000,35408,1
16100577777,129974,221006,1
9191995922,500000,1763,1
9314837862,679794,45484,1
400000000000,700000,4117,1
10112830418,1000000,4070516,1
10112830418,1000000,4070515,1
6205166816,102021,1404,1
6205166816,187021,1403,1
6205166816,21000,803,1
8799811595,1948000,2833,1
7313660533,235200,3,1
4274788044,1972009,3930,1
7713617537,250000,44705950,1
7713617537,250000,44705949,1
9715212513,45038,181,1
12048525925,145690,221005,1
17827631095,300002,5670,1
10727595422,55872,144304,1
33000000000,201199,58,1
8267494065,282652,79603,1
9131669693,287389,19,1
8297411211,467283,3964,1
10700238186,577395,236,1
9775182937,288867,14581,1
10727595422,52966,144303,1
14799390530,500000,4996,1
17401641875,500000,2292,1
10080196035,539380,10911,1
89276965560,177806,85448,1
5635596738,193287,85447,1
80788520896,230278,33787,1
8000000000,214023,1381,1
5635596738,255950,33786,1
11527435188,329274,55,1
120403683167,500000,1992,1
9085219783,247726,10535,1
10113626378,250000,44705941,1
10113626378,250000,44705940,1
10113626378,250000,44705939,1
10669649836,250000,44705938,1
10669649836,250000,44705937,1
10026605458,63620,2,1
51546321061,167991,85446,1
9000000000,235185,2674,1
5255985141,180909,85445,1
25212533621,600000,2477,1
49332519118,500000,2004,1
105843949914,300003,104954,1
9502237377,247832,10438,1
81771488283,254490,33785,1
9200000000,223107,793,1
8115087585,282202,33784,1
96837949228,167991,85444,1
9850806148,235200,555,1
8115087585,180921,85443,1
211200000000,230000,7442,1
55819933808,147878,8992,1
10345892029,253598,6,1
9219589737,159921,8991,1
117815409224,230278,33783,1
10000000000,235200,1379,1
7375671790,255950,33782,1
147632824178,128772,85442,1
16096884917,240311,2626,1
7375671790,138631,85441,1
10692910904,500000,4757,1
10692910905,500000,179808,1
15605025228,205461,336,1
14531202261,300015,162260,1
11057214540,236086,79600,1
8575964885,503319,71,1
10052421704,45038,38,1
9363716422,46267,18,1
10045093611,436388,4889,1
11902457716,309476,15,1
11057214540,241220,89553,1
44471981622,152695,1988,1
11057214540,293058,102976,1
9828768921,280942,101176,1
8000000000,974588,971,1
16067408680,500000,1642,1
58169067237,249112,33781,1
9363716422,217837,56,1
6552512614,280434,33780,1
36448875000,21001,8013,1
11478360403,247716,10820,1
7552174849,63589,17,1
7552174849,383208,225,1
7552174849,63605,282,1
7946791279,299176,1,1
8307399887,63620,77,1
8948377882,287703,17,1
13660093983,1035811,111719,1
15000000000,230037,2778,1
6092793616,2000001,111718,1
86525837196,213326,33779,1
11379438814,543160,8,1
5415816548,318480,33778,1
901344289590,350000,15735,1
8948377882,251899,35,1
5415826548,350000,15734,1
95780072244,243418,2781,1
17058176344,155693,70,1
9480115953,559512,10945,1
8275975423,281062,76360,1
26175783453,287298,5019,1
11116953960,297256,195,1
10482910940,500001,8012,1
284452389313,249136,33777,1
8739934027,239000,14,1
5241455470,280058,33776,1
7224349141,48897,0,1
6784421673,441889,5257,1
7424445947,46171,70,1
11856503703,131109,221004,1
8022805589,235720,227,1
6620780338,400000,2,1
10000000000,21000,1717,1
10924289502,389245,10156,1
12327380073,192838,40,1
22296119051,249112,33775,1
40000000000,500000,101,1
4672818527,280434,33774,1
4672818527,898214,29560,1
10000000000,330000,164,1
4388478479,880445,29559,1
7688949834,498066,80728,1
8198246487,46267,16,1
10898414814,138115,221003,1
8745190766,27938,222,1
10303487908,289056,391,1
8759839799,312058,116,1
8400000000,1550000,7467,1
13176795051,181341,4448,1
30134168656,350000,15733,1
7726222750,210466,29,1
6305646811,350000,15732,1
227823704805,600000,2022,1
8407778437,250668,111314,1
637107501960,500000,1991,1
21994432007,177806,85440,1
40000000000,500000,100,1
4983807081,193287,85439,1
13098938052,300000,162256,1
7474600039,287052,100162,1
13507198837,700000,146,1
8538565393,221224,3616,1
20654342052,500000,1565,1
6727920936,247394,10155,1
32990996340,500000,1745,1
9232227368,305635,10364,1
10445416241,227608,10435,1
12424674074,126008,221002,1
5182803091,893599,29558,1
400000000000,700000,4116,1
11150409384,1000000,4070507,1
6244100228,500000,86,1
13074455753,205558,9395,1
11978048820,108478,9468,1
6407348587,2762608,9011,1
8588793784,222018,10154,1
10190479356,215155,169,1
12518029503,300003,162254,1
8992920963,627641,29557,1
12599870547,1067532,111717,1
20000000000,250557,2772,1
5182883560,2000002,111716,1
400000000000,700000,6153,1
27000000000,100000,976447,1
6910511413,261820,74849,1
6910511413,250582,79598,1
27453030075,1203432,33773,1
9827358311,200277,160,1
4607007609,304268,33772,1
32000000000,184876,57,1
6910511413,313750,101172,1
11794723736,814447,20,1
1200000000000,200000,12784,1
10202847977,347396,130,1
1200000000000,200000,12783,1
7000000000,243418,2433,1
44138244712,248350,33771,1
9827358311,228921,5,1
4825204692,275906,33770,1
4825204692,893608,29556,1
46638066251,300003,162253,1
13480381259,300015,61921,1
426342618504,400000,589,1
30000000000,420000,1186214,1
98663197932,953680,6277,1
8450445054,1000000,85705,1
10000000000,190730,446,1
8114611876,46458,34,1
10352862201,308499,0,1
11388158774,45038,0,1
8138245065,288017,15,1
13773055908,450369,1551,1
11388158774,80131,97892,1
11228082250,293175,3,1
8440728749,500000,4654,1
14927456621,700000,145,1
16705129576,251599,478,1
10605791607,263966,4888,1
85892931983,500000,51805,1
11617370523,181377,4447,1
13531508941,300002,61920,1
26051373785,198929,11092,1
8000000000,303543,277,1
21817577781,300002,30096,1
12017984372,301279,129,1
6377006900,1972009,3926,1
26862689456,400000,12990,1
8071518379,180206,17,1
6377006900,1972009,16975,1
36000000000,174295,56,1
8142425514,403638,89510,1
10455201395,1450942,138,1
11506954673,250000,44705755,1
11506954673,250000,44705754,1
11506954673,250000,44705753,1
11506954673,250000,44705752,1
11506954673,250000,44705751,1
11506954673,250000,44705750,1
11506954673,250000,44705749,1
11506954673,250000,44705748,1
11506954673,250000,44705747,1
11506954673,250000,44705746,1
11506954673,250000,44705745,1
11506954673,250000,44705744,1
11506954673,250000,44705743,1
11506954673,250000,44705742,1
11506954673,250000,44705741,1
11506954673,250000,44705740,1
11506954673,250000,44705739,1
11506954673,250000,44705738,1
11506954673,250000,44705737,1
11506954673,250000,44705736,1
11506954673,250000,44705735,1
11506954673,250000,44705734,1
11506954673,250000,44705733,1
11506954673,250000,44705732,1
11506954673,250000,44705731,1
11506954673,250000,44705730,1
11506954673,250000,44705729,1
11506954673,250000,44705728,1
11506954673,250000,44705727,1
11506954673,250000,44705726,1
11506954673,250000,44705725,1
11506954673,250000,44705724,1
11506954673,250000,44705723,1
11506954673,250000,44705722,1
11506954673,250000,44705721,1
11506954673,250000,44705720,1
11506954673,250000,44705719,1
11506954673,250000,44705718,1
11506954673,250000,44705717,1
11506954673,250000,44705716,1
11506954673,250000,44705715,1
11506954673,250000,44705714,1
11506954673,250000,44705713,1
11506954673,250000,44705712,1
11506954673,250000,44705711,1
11506954673,250000,44705710,1
11506954673,250000,44705709,1
11506954673,250000,44705708,1
11506954673,250000,44705707,1
11506954673,250000,44705706,1
11506954673,250000,44705705,1
11506954673,250000,44705704,1
11506954673,250000,44705703,1
11506954673,250000,44705702,1
11506954673,250000,44705701,1
11506954673,250000,44705700,1
11506954673,250000,44705699,1
11506954673,250000,44705698,1
11506954673,250000,44705697,1
11506954673,250000,44705696,1
11506954673,250000,44705695,1
11506954673,250000,44705694,1
11506954673,250000,44705693,1
11506954673,250000,44705692,1
11506954673,250000,44705691,1
11506954673,250000,44705690,1
11506954673,250000,44705689,1
11506954673,250000,44705688,1
11506954673,250000,44705687,1
11506954673,250000,44705686,1
11506954673,250000,44705685,1
11506954673,250000,44705684,1
11506954673,250000,44705683,1
5428283676,904528,29555,1
9455458178,1041805,520,1
17133987833,940017,6276,1
8142425514,225444,100333,1
9764561896,539578,10486,1
8142425514,252878,74606,1
13724169638,300000,104950,1
15538960545,600000,1644,1
36000000000,174295,55,1
7932157444,330872,22905,1
5455201395,1069131,29554,1
64107627514,147226,24625,1
14910402790,204989,4,1
10928105771,300015,162249,1
89835915738,977785,6275,1
7863704686,414236,3,1
7863704686,82706,2,1
8500629759,45038,9,1
7159847483,45038,0,1
8500629759,324475,84,1
8500629759,93277,83,1
7863704686,291912,141,1
7863704686,46739,140,1
7159847483,299676,30,1
7159847483,48836,29,1
16021041732,300000,61919,1
27000000000,174295,54,1
4370996578,887604,29553,1
6633857755,221834,1626,1
4857455168,1599936,8910,1
4948076786,1725000,1490,1
5000000000,201079,20,1
5507500064,918684,8777,1
6051036656,800083,14580,1
4278198284,513124,20388,1
8007954921,323851,109,1
6847815036,63605,42,1
7067357459,27938,50,1
5923245153,3408682,1133,1
6417297426,228102,74847,1
6378198284,2000000,941,1
4320980266,724275,1752,1
12460274613,700000,142,1
25000000000,70000,35,1
33472521071,21000,177429,1
6159196291,21000,0,1
30000000000,21000,980542,1
7527585608,338952,7674,1
18994283149,936676,6274,1
56265583924,185060,33769,1
8000000000,250000,31448,1
4278198284,204872,33768,1
4278198284,833123,29552,1
152089803064,162153,85438,1
8802857596,247053,11773,1
4278198284,167367,85437,1
8304845830,534086,10747,1
8304845830,312398,10810,1
5529543326,875824,29551,1
6000000000,144322,112,1
6580345490,52966,144297,1
6827636920,2100000,12690,1
8340173901,46255,14,1
10553138303,502490,5256,1
218596894529,117197,8990,1
6922264461,210000,20,1
6810633365,125624,8989,1
15284418062,500000,4653,1
4324818816,861724,29549,1
7976210320,1012922,390,1
9522200564,251635,112,1
4865421168,1972009,16973,1
34000000000,184876,53,1
8779382196,250000,44705679,1
7683874432,500000,4705,1
20000000000,151284,37,1
33000000000,184876,52,1
162543877731,249136,33767,1
7893915321,230736,106,1
4323613243,280058,33766,1
6467865371,218362,6273,1
7756363983,27938,333,1
10987284052,46588,2,1
7430887065,3000000,10202,1
15746503286,143798,161,1
9409298652,500000,4848,1
11153551964,1230810,33765,1
11264016260,267579,382,1
5419142308,270068,33764,1
12873117269,198902,11091,1
12775691718,401412,303,1
8128713462,228716,82164,1
8128713462,215254,89548,1
8128713462,248398,99372,1
33000000000,202247,51,1
8128713462,672422,111311,1
169939915504,162088,55,1
8128713462,250074,89508,1
5958233732,918684,8909,1
4827455168,925776,29547,1
150000000000,211300,14,1
35238276867,89467,8988,1
8000000000,180588,833,1
6034318960,117806,8987,1
54137503813,228263,115599,1
8697569490,230721,672,1
4827455168,240702,115598,1
8024176744,227116,13977,1
8715461232,210166,11090,1
12459274878,220353,24623,1
5485318579,995373,29546,1
356221485795,192075,41644,1
9271083573,600000,30,1
5331532955,200502,41643,1
6449090685,899724,29545,1
10794295137,221439,57,1
45810179144,145107,7978,1
13703927209,225177,143,1
8061363356,158862,7977,1
10220666290,302928,10363,1
6884663064,868693,29544,1
9526651810,261672,110,1
17848007407,148430,221001,1
156244844383,86611,2374,1
26000000000,80000,4744,1
30000000000,21000,101,1
30000000000,21000,8,1
40885000000,21000,24,1
45000000000,69145,5,1
93504573119,337694,76356,1
34947192168,400000,13056,1
87151037037,132801,221000,1
15166077427,250000,44705623,1
15166077427,250000,44705622,1
15166077427,250000,44705621,1
15166077427,250000,44705620,1
15166077427,250000,44705619,1
15166077427,250000,44705618,1
15166077427,250000,44705617,1
15166077427,250000,44705616,1
15166077427,250000,44705615,1
15166077427,250000,44705614,1
15166077427,250000,44705613,1
15166077427,250000,44705612,1
15166077427,250000,44705611,1
15166077427,250000,44705610,1
15166077427,250000,44705609,1
15166077427,250000,44705608,1
15166077427,250000,44705607,1
15166077427,250000,44705606,1
15166077427,250000,44705605,1
15166077427,250000,44705604,1
15166077427,250000,44705603,1
15166077427,250000,44705602,1
15166077427,250000,44705601,1
15166077427,250000,44705600,1
15166077427,250000,44705599,1
15166077427,250000,44705598,1
15166077427,250000,44705597,1
15166077427,250000,44705596,1
